timestamp,speed,rpm,coolant_temp,battery_voltage,brake_pressure
2026-09-06 10:07:45,82,2857,76.2,14.01,22.9
2026-09-06 10:07:46,56,1150,94.9,13.36,88.7
2026-09-06 10:07:47,40,2921,91.8,13.25,98.9
2026-09-06 10:07:48,27,1541,84.5,13.75,46.1
2026-09-06 10:07:49,50,1800,93.4,13.58,40.7
2026-09-06 10:07:50,104,873,87.0,13.27,60.5
2026-09-06 10:07:51,52,1967,89.1,14.05,21.7
2026-09-06 10:07:52,20,2565,76.2,13.31,91.8
2026-09-06 10:07:53,102,1648,82.4,13.48,72.2
2026-09-06 10:07:54,1,1635,79.9,14.32,48.0
2026-09-06 10:07:55,44,1544,90.6,13.93,8.7
2026-09-06 10:07:56,46,1069,86.5,14.0,60.6
2026-09-06 10:07:57,19,1641,93.8,13.81,67.9
2026-09-06 10:07:58,84,2378,86.1,13.92,8.8
2026-09-06 10:07:59,18,1751,82.2,13.76,12.6
2026-09-06 10:08:00,1,3246,95.0,13.44,98.5
2026-09-06 10:08:01,46,2232,89.4,13.45,36.2
2026-09-06 10:08:02,48,1482,82.8,13.8,96.0
2026-09-06 10:08:03,15,2362,87.8,13.99,0.7
2026-09-06 10:08:04,112,2417,91.6,13.78,45.9
2026-09-06 10:08:05,40,1715,78.2,13.5,1.2
2026-09-06 10:08:06,17,3085,89.8,13.87,7.3
2026-09-06 10:08:07,6,1697,80.1,13.91,83.0
2026-09-06 10:08:08,72,1902,92.2,13.31,2.7
2026-09-06 10:08:09,28,3240,78.2,14.14,35.4
2026-09-06 10:08:10,78,2303,86.7,13.98,13.5
2026-09-06 10:08:11,113,857,86.3,13.3,10.6
2026-09-06 10:08:12,104,1995,91.9,13.56,57.0
2026-09-06 10:08:13,80,1456,82.9,13.97,26.9
2026-09-06 10:08:14,73,2335,84.5,14.05,58.0
2026-09-06 10:08:15,18,2640,81.9,13.3,97.4
2026-09-06 10:08:16,111,3380,79.4,13.88,28.7
2026-09-06 10:08:17,38,2624,90.1,13.74,17.9
2026-09-06 10:08:18,95,1213,83.5,14.13,7.3
2026-09-06 10:08:19,37,2586,81.4,13.58,58.9
2026-09-06 10:08:20,95,1217,85.2,13.37,36.1
2026-09-06 10:08:21,59,2811,86.0,13.63,99.4
2026-09-06 10:08:22,59,2532,88.7,13.26,7.4
2026-09-06 10:08:23,29,931,84.3,13.78,93.0
2026-09-06 10:08:24,87,951,78.4,13.55,46.3
2026-09-06 10:08:25,65,3046,89.4,13.62,51.0
2026-09-06 10:08:26,80,827,75.7,14.02,96.7
2026-09-06 10:08:27,40,2790,80.6,14.01,43.2
2026-09-06 10:08:28,17,1197,86.7,13.8,16.2
2026-09-06 10:08:29,117,3498,79.3,13.41,38.6
2026-09-06 10:08:30,19,3379,78.0,13.98,94.7
2026-09-06 10:08:31,97,2448,90.3,13.73,6.0
2026-09-06 10:08:32,111,1781,78.5,13.61,19.3
2026-09-06 10:08:33,84,2908,91.7,13.36,14.2
2026-09-06 10:08:34,52,2786,87.3,13.96,29.2
2026-09-06 10:08:35,30,2699,93.2,13.77,55.4
2026-09-06 10:08:36,37,2511,79.6,14.04,93.2
2026-09-06 10:08:37,106,1788,78.8,13.8,90.0
2026-09-06 10:08:38,120,2024,78.7,13.28,79.4
2026-09-06 10:08:39,61,985,90.1,14.08,95.4
2026-09-06 10:08:40,100,2953,86.2,13.34,93.9
2026-09-06 10:08:41,82,3423,75.6,14.36,88.8
2026-09-06 10:08:42,51,2462,83.7,13.73,1.0
2026-09-06 10:08:43,1,885,93.3,13.92,22.6
2026-09-06 10:08:44,110,2640,92.7,14.32,88.7
2026-09-06 10:08:45,76,2834,86.9,13.35,0.6
2026-09-06 10:08:46,55,2830,85.2,14.22,44.8
2026-09-06 10:08:47,24,2742,77.2,13.23,87.5
2026-09-06 10:08:48,26,1439,75.4,13.2,37.3
2026-09-06 10:08:49,52,2497,89.8,13.95,62.3
2026-09-06 10:08:50,43,2642,93.5,13.49,47.3
2026-09-06 10:08:51,77,2303,81.6,13.57,98.1
2026-09-06 10:08:52,99,1701,88.2,13.3,87.8
2026-09-06 10:08:53,90,1955,76.8,13.95,33.0
2026-09-06 10:08:54,8,2296,94.6,14.07,9.2
2026-09-06 10:08:55,96,2449,79.3,13.6,13.3
2026-09-06 10:08:56,32,954,89.6,13.79,7.7
2026-09-06 10:08:57,101,2883,89.1,13.59,68.5
2026-09-06 10:08:58,70,2232,75.8,14.2,64.2
2026-09-06 10:08:59,19,3327,93.9,13.44,6.2
2026-09-06 10:09:00,91,1050,85.4,14.02,40.3
2026-09-06 10:09:01,110,821,85.3,14.28,39.5
2026-09-06 10:09:02,117,2589,83.0,13.59,33.9
2026-09-06 10:09:03,62,838,78.0,13.2,82.3
2026-09-06 10:09:04,88,1741,81.2,13.72,2.1
2026-09-06 10:09:05,74,2547,87.1,13.72,84.6
2026-09-06 10:09:06,57,1720,92.5,13.23,77.6
2026-09-06 10:09:07,95,1226,76.0,13.92,38.9
2026-09-06 10:09:08,67,3324,86.1,13.91,74.1
2026-09-06 10:09:09,0,3372,75.5,13.6,26.6
2026-09-06 10:09:10,32,1576,94.4,14.32,54.4
2026-09-06 10:09:11,110,2297,88.3,13.96,84.5
2026-09-06 10:09:12,21,2475,83.8,13.87,70.9
2026-09-06 10:09:13,41,1822,93.2,13.96,85.1
2026-09-06 10:09:14,15,2522,90.2,13.61,57.1
2026-09-06 10:09:15,109,3206,92.0,13.35,7.6
2026-09-06 10:09:16,49,1141,84.9,13.47,75.9
2026-09-06 10:09:17,106,1114,93.0,13.59,84.9
2026-09-06 10:09:18,68,851,84.8,13.44,73.1
2026-09-06 10:09:19,78,1861,80.0,14.21,63.3
2026-09-06 10:09:20,113,1072,88.4,13.98,53.2
2026-09-06 10:09:21,49,3043,78.2,13.91,86.4
2026-09-06 10:09:22,111,2732,81.0,14.08,68.5
2026-09-06 10:09:23,113,1556,91.7,14.06,78.2
2026-09-06 10:09:24,115,1994,81.0,13.63,52.1
2026-09-06 10:09:25,25,1698,88.4,14.12,65.2
2026-09-06 10:09:26,64,2368,78.0,13.81,93.1
2026-09-06 10:09:27,88,1757,81.6,13.27,62.8
2026-09-06 10:09:28,3,3291,79.2,13.76,10.2
2026-09-06 10:09:29,54,1202,75.8,14.25,94.0
2026-09-06 10:09:30,120,3031,88.3,13.91,38.1
2026-09-06 10:09:31,113,3424,93.4,13.76,62.9
2026-09-06 10:09:32,30,2686,90.0,13.65,60.1
2026-09-06 10:09:33,66,846,92.0,13.51,83.7
2026-09-06 10:09:34,11,2832,80.9,13.98,39.3
2026-09-06 10:09:35,89,2726,94.1,13.73,46.2
2026-09-06 10:09:36,30,973,75.1,13.3,77.8
2026-09-06 10:09:37,26,2410,91.9,14.03,46.5
2026-09-06 10:09:38,20,2379,84.6,13.52,42.0
2026-09-06 10:09:39,53,1372,78.4,13.88,79.9
2026-09-06 10:09:40,6,2778,93.5,13.6,33.8
2026-09-06 10:09:41,78,2978,82.6,13.75,56.6
2026-09-06 10:09:42,37,2736,84.7,14.19,52.8
2026-09-06 10:09:43,63,1838,84.1,13.22,11.8
2026-09-06 10:09:44,107,2204,89.0,14.03,18.8
2026-09-06 10:09:45,55,3309,88.2,13.86,22.4
2026-09-06 10:09:46,51,3310,83.1,13.45,50.4
2026-09-06 10:09:47,4,3179,79.6,14.29,62.0
2026-09-06 10:09:48,100,2032,88.1,14.31,17.6
2026-09-06 10:09:49,9,2195,75.7,13.89,37.5
2026-09-06 10:09:50,39,900,81.1,14.19,55.4
2026-09-06 10:09:51,102,3135,78.2,13.56,73.1
2026-09-06 10:09:52,118,2105,90.0,13.64,3.9
2026-09-06 10:09:53,1,2202,82.1,14.14,96.3
2026-09-06 10:09:54,104,1606,85.3,13.28,17.1
2026-09-06 10:09:55,71,1733,80.6,13.4,1.0
2026-09-06 10:09:56,88,809,82.7,13.24,21.0
2026-09-06 10:09:57,74,1500,77.1,13.5,74.7
2026-09-06 10:09:58,13,1274,76.4,13.75,86.9
2026-09-06 10:09:59,110,3499,85.7,13.78,41.9
2026-09-06 10:10:00,8,2392,86.8,14.21,91.4
2026-09-06 10:10:01,97,2176,84.2,13.45,9.8
2026-09-06 10:10:02,117,1158,81.5,13.72,66.9
2026-09-06 10:10:03,2,2366,94.4,13.5,83.2
2026-09-06 10:10:04,12,3283,75.7,14.38,75.5
2026-09-06 10:10:05,114,2302,87.8,13.96,30.9
2026-09-06 10:10:06,77,2035,94.0,14.21,16.1
2026-09-06 10:10:07,52,1339,76.9,14.17,8.0
2026-09-06 10:10:08,9,2622,89.4,13.4,69.2
2026-09-06 10:10:09,7,1871,81.7,13.86,82.1
2026-09-06 10:10:10,67,1749,82.4,14.13,65.0
2026-09-06 10:10:11,112,3269,90.5,14.28,93.8
2026-09-06 10:10:12,43,1333,87.2,14.06,84.8
2026-09-06 10:10:13,26,1632,81.9,13.43,52.9
2026-09-06 10:10:14,11,1948,89.0,14.08,75.4
2026-09-06 10:10:15,16,1680,82.5,13.23,16.5
2026-09-06 10:10:16,117,950,75.4,14.0,57.4
2026-09-06 10:10:17,103,2339,77.9,14.2,7.0
2026-09-06 10:10:18,94,2629,89.0,14.37,84.4
2026-09-06 10:10:19,69,1000,91.1,13.87,13.3
2026-09-06 10:10:20,4,2877,81.7,13.82,44.8
2026-09-06 10:10:21,86,1080,86.9,14.04,76.0
2026-09-06 10:10:22,75,2097,75.5,13.39,30.4
2026-09-06 10:10:23,75,2812,87.7,14.07,34.8
2026-09-06 10:10:24,98,1946,93.0,13.24,81.3
2026-09-06 10:10:25,58,2276,76.9,13.93,70.6
2026-09-06 10:10:26,13,1284,78.1,14.1,91.2
2026-09-06 10:10:27,120,2997,75.7,14.14,95.8
2026-09-06 10:10:28,33,3008,75.4,14.37,31.6
2026-09-06 10:10:29,29,1979,76.2,14.07,26.3
2026-09-06 10:10:30,17,3480,87.7,14.18,23.1
2026-09-06 10:10:31,55,1461,91.3,13.25,86.6
2026-09-06 10:10:32,27,3186,75.6,13.27,72.1
2026-09-06 10:10:33,104,1028,93.3,14.01,54.3
2026-09-06 10:10:34,108,1171,87.4,13.61,41.5
2026-09-06 10:10:35,15,2935,94.3,13.31,26.1
2026-09-06 10:10:36,52,2944,82.9,14.3,52.3
2026-09-06 10:10:37,47,2053,88.8,13.79,28.5
2026-09-06 10:10:38,105,2951,77.6,14.06,28.6
2026-09-06 10:10:39,21,1358,93.4,14.13,76.0
2026-09-06 10:10:40,30,1819,85.6,13.46,0.9
2026-09-06 10:10:41,64,2061,84.9,13.68,48.7
2026-09-06 10:10:42,115,1225,82.3,13.83,43.4
2026-09-06 10:10:43,30,2102,78.5,13.65,76.4
2026-09-06 10:10:44,82,2994,88.8,13.83,69.5
2026-09-06 10:10:45,89,2485,86.0,13.91,1.0
2026-09-06 10:10:46,98,3047,90.6,13.28,24.6
2026-09-06 10:10:47,102,2566,84.3,14.01,9.7
2026-09-06 10:10:48,57,2996,86.9,13.8,90.2
2026-09-06 10:10:49,1,1583,76.1,14.21,58.0
2026-09-06 10:10:50,111,1586,77.3,13.85,15.5
2026-09-06 10:10:51,82,1627,84.5,14.12,34.7
2026-09-06 10:10:52,14,2035,93.9,13.74,88.0
2026-09-06 10:10:53,71,2824,91.8,13.82,36.0
2026-09-06 10:10:54,106,846,90.0,13.96,21.0
2026-09-06 10:10:55,101,3210,94.2,13.95,71.1
2026-09-06 10:10:56,110,3031,78.4,14.27,16.6
2026-09-06 10:10:57,38,2292,88.0,13.47,28.1
2026-09-06 10:10:58,61,3214,78.9,14.35,85.4
2026-09-06 10:10:59,70,2416,93.9,13.5,25.4
2026-09-06 10:11:00,75,2401,88.5,13.53,81.8
2026-09-06 10:11:01,88,2423,85.3,13.85,42.8
2026-09-06 10:11:02,91,956,87.6,14.28,28.0
2026-09-06 10:11:03,77,936,91.7,13.93,1.4
2026-09-06 10:11:04,61,2024,75.1,13.47,86.9
2026-09-06 10:11:05,31,1503,93.5,13.42,77.1
2026-09-06 10:11:06,100,2517,79.5,13.52,36.8
2026-09-06 10:11:07,71,1919,84.2,13.28,70.9
2026-09-06 10:11:08,26,3461,88.2,13.75,45.3
2026-09-06 10:11:09,72,2400,90.0,14.16,91.9
2026-09-06 10:11:10,49,1704,85.7,14.1,82.3
2026-09-06 10:11:11,47,1914,80.2,13.9,22.0
2026-09-06 10:11:12,61,2326,83.0,13.52,78.7
2026-09-06 10:11:13,46,2689,92.7,13.27,56.1
2026-09-06 10:11:14,58,2357,88.5,14.35,72.7
2026-09-06 10:11:15,58,3319,88.1,13.91,81.1
2026-09-06 10:11:16,115,2229,78.9,13.86,98.8
2026-09-06 10:11:17,13,2939,94.1,13.42,84.2
2026-09-06 10:11:18,53,3002,79.3,13.62,42.3
2026-09-06 10:11:19,112,3213,87.1,14.03,51.0
2026-09-06 10:11:20,80,1056,93.2,13.6,60.7
2026-09-06 10:11:21,21,2485,88.3,14.05,18.0
2026-09-06 10:11:22,54,2817,91.5,14.08,96.4
2026-09-06 10:11:23,83,3417,92.8,14.14,46.3
2026-09-06 10:11:24,78,3142,80.9,13.76,30.2
2026-09-06 10:11:25,36,2618,83.1,14.04,46.8
2026-09-06 10:11:26,106,2053,88.1,13.53,52.7
2026-09-06 10:11:27,54,1848,91.3,14.19,51.2
2026-09-06 10:11:28,119,997,85.0,13.78,13.7
2026-09-06 10:11:29,63,2940,92.0,13.98,16.5
2026-09-06 10:11:30,97,1896,87.4,14.05,44.9
2026-09-06 10:11:31,105,1226,86.7,13.24,60.9
2026-09-06 10:11:32,54,3194,83.6,13.66,100.0
2026-09-06 10:11:33,56,1020,83.5,13.69,42.8
2026-09-06 10:11:34,60,1096,93.3,13.28,90.7
2026-09-06 10:11:35,35,875,84.8,13.71,26.8
2026-09-06 10:11:36,91,1806,84.1,13.21,19.1
2026-09-06 10:11:37,88,1559,84.2,13.97,6.6
2026-09-06 10:11:38,86,3199,78.5,13.45,76.3
2026-09-06 10:11:39,3,2524,92.3,14.11,58.2
2026-09-06 10:11:40,24,3487,88.6,14.37,77.2
2026-09-06 10:11:41,58,970,76.0,14.34,26.4
2026-09-06 10:11:42,20,1822,82.5,14.14,35.7
2026-09-06 10:11:43,97,1597,90.3,13.65,66.6
2026-09-06 10:11:44,70,1761,80.3,13.54,54.6
2026-09-06 10:11:45,97,2919,91.9,13.74,21.4
2026-09-06 10:11:46,104,2341,93.4,14.36,65.2
2026-09-06 10:11:47,17,2998,91.2,13.64,33.2
2026-09-06 10:11:48,73,924,92.6,13.25,73.8
2026-09-06 10:11:49,113,2862,88.5,13.41,98.2
2026-09-06 10:11:50,116,3235,77.8,14.38,69.4
2026-09-06 10:11:51,52,1560,94.1,13.92,90.1
2026-09-06 10:11:52,72,2661,81.8,14.32,44.8
2026-09-06 10:11:53,3,2502,84.7,13.27,19.7
2026-09-06 10:11:54,15,1749,93.7,13.41,54.1
2026-09-06 10:11:55,84,3193,93.7,13.84,85.2
2026-09-06 10:11:56,77,2572,75.6,13.34,81.3
2026-09-06 10:11:57,96,841,85.8,13.44,59.1
2026-09-06 10:11:58,78,1084,94.6,13.4,71.2
2026-09-06 10:11:59,45,3264,89.8,14.36,24.7
2026-09-06 10:12:00,12,2723,89.6,13.28,55.0
2026-09-06 10:12:01,94,1302,82.6,14.09,58.1
2026-09-06 10:12:02,81,1071,92.4,13.58,36.5
2026-09-06 10:12:03,47,1448,84.3,14.25,55.1
2026-09-06 10:12:04,87,1845,87.2,13.33,6.2
2026-09-06 10:12:05,58,2797,78.6,13.61,30.4
2026-09-06 10:12:06,35,1139,75.4,13.79,99.9
2026-09-06 10:12:07,69,2975,93.9,14.04,18.3
2026-09-06 10:12:08,88,3338,91.8,13.36,96.3
2026-09-06 10:12:09,40,2810,78.2,13.55,17.4
2026-09-06 10:12:10,97,3386,90.7,14.08,19.9
2026-09-06 10:12:11,37,921,80.1,14.07,64.1
2026-09-06 10:12:12,7,1921,90.6,13.99,48.6
2026-09-06 10:12:13,51,3403,93.9,13.47,74.8
2026-09-06 10:12:14,44,3325,84.4,13.97,75.3
2026-09-06 10:12:15,1,2002,82.2,13.91,98.0
2026-09-06 10:12:16,77,1963,78.7,13.53,23.6
2026-09-06 10:12:17,55,2174,94.4,13.99,25.8
2026-09-06 10:12:18,25,3340,86.6,13.22,93.3
2026-09-06 10:12:19,101,1391,88.3,14.15,90.9
2026-09-06 10:12:20,4,3067,91.7,13.94,8.6
2026-09-06 10:12:21,71,1960,76.4,14.19,89.6
2026-09-06 10:12:22,70,960,94.7,14.0,50.6
2026-09-06 10:12:23,43,3455,87.2,13.91,71.7
2026-09-06 10:12:24,104,875,75.2,13.84,7.1
2026-09-06 10:12:25,113,2817,93.0,13.84,60.2
2026-09-06 10:12:26,61,1737,82.0,13.82,72.3
2026-09-06 10:12:27,68,1956,87.1,13.65,50.9
2026-09-06 10:12:28,81,3089,81.8,13.69,90.2
2026-09-06 10:12:29,105,1130,86.5,13.82,74.8
2026-09-06 10:12:30,61,2086,79.5,14.04,14.2
2026-09-06 10:12:31,1,3329,86.5,13.51,28.9
2026-09-06 10:12:32,19,1666,86.1,13.51,7.4
2026-09-06 10:12:33,78,1214,92.4,13.47,34.6
2026-09-06 10:12:34,3,897,79.0,14.03,30.9
2026-09-06 10:12:35,50,1488,75.6,13.89,43.2
2026-09-06 10:12:36,72,1476,91.3,14.23,44.2
2026-09-06 10:12:37,40,1365,84.9,14.09,38.5
2026-09-06 10:12:38,43,3151,85.0,14.04,88.1
2026-09-06 10:12:39,11,3206,82.9,13.99,0.2
2026-09-06 10:12:40,78,3379,92.1,13.4,19.4
2026-09-06 10:12:41,0,2904,79.6,13.45,43.1
2026-09-06 10:12:42,105,3263,81.7,14.04,47.7
2026-09-06 10:12:43,114,2497,85.6,13.66,17.3
2026-09-06 10:12:44,66,2411,83.6,13.46,75.3
2026-09-06 10:12:45,33,1521,86.3,13.94,95.4
2026-09-06 10:12:46,17,2695,94.5,14.33,15.3
2026-09-06 10:12:47,108,3353,90.1,13.21,89.9
2026-09-06 10:12:48,114,2561,89.9,13.29,71.7
2026-09-06 10:12:49,109,1451,90.4,14.02,60.9
2026-09-06 10:12:50,104,2384,94.2,14.31,42.2
2026-09-06 10:12:51,104,1900,92.7,13.79,28.3
2026-09-06 10:12:52,17,1902,79.3,14.32,14.3
2026-09-06 10:12:53,66,2600,92.4,13.94,22.7
2026-09-06 10:12:54,43,3500,93.5,13.75,94.3
2026-09-06 10:12:55,85,2584,80.4,13.69,2.6
2026-09-06 10:12:56,62,2133,83.0,13.37,75.5
2026-09-06 10:12:57,50,3467,75.7,13.27,80.2
2026-09-06 10:12:58,63,1999,84.4,13.4,83.6
2026-09-06 10:12:59,16,1575,91.9,14.36,88.3
2026-09-06 10:13:00,106,2213,83.7,13.77,22.4
2026-09-06 10:13:01,53,2517,77.9,13.92,1.5
2026-09-06 10:13:02,11,3356,79.7,13.22,99.3
2026-09-06 10:13:03,38,3141,78.7,13.55,89.3
2026-09-06 10:13:04,53,2380,90.3,13.97,38.5
2026-09-06 10:13:05,89,3040,81.4,13.25,71.3
2026-09-06 10:13:06,63,2701,79.9,13.6,39.9
2026-09-06 10:13:07,36,814,88.5,13.94,34.4
2026-09-06 10:13:08,104,2618,80.5,14.19,51.5
2026-09-06 10:13:09,116,1653,94.4,13.59,98.2
2026-09-06 10:13:10,54,2329,85.0,14.12,5.8
2026-09-06 10:13:11,77,2233,83.1,13.23,30.8
2026-09-06 10:13:12,50,2764,87.1,13.48,63.7
2026-09-06 10:13:13,23,2866,94.2,13.99,53.5
2026-09-06 10:13:14,101,2443,80.5,13.23,41.9
2026-09-06 10:13:15,68,1643,86.8,13.98,97.5
2026-09-06 10:13:16,43,1372,92.8,13.47,14.1
2026-09-06 10:13:17,79,3310,88.1,14.23,34.1
2026-09-06 10:13:18,48,2163,90.2,14.24,11.1
2026-09-06 10:13:19,48,2832,80.9,14.07,60.9
2026-09-06 10:13:20,68,3164,92.6,13.82,66.2
2026-09-06 10:13:21,83,1258,76.0,13.74,94.1
2026-09-06 10:13:22,73,2787,90.9,13.3,69.7
2026-09-06 10:13:23,94,1308,80.6,13.99,17.8
2026-09-06 10:13:24,104,3440,75.3,13.71,97.7
2026-09-06 10:13:25,39,2190,82.8,13.26,84.2
2026-09-06 10:13:26,116,3427,89.3,13.63,11.3
2026-09-06 10:13:27,43,1216,86.8,14.35,1.2
2026-09-06 10:13:28,15,2510,87.7,13.7,28.5
2026-09-06 10:13:29,19,2241,76.9,13.66,38.1
2026-09-06 10:13:30,71,1109,83.4,14.14,54.3
2026-09-06 10:13:31,23,1530,91.0,13.43,18.4
2026-09-06 10:13:32,6,2781,92.6,13.29,67.2
2026-09-06 10:13:33,57,1252,88.5,13.52,83.7
2026-09-06 10:13:34,7,2996,83.9,13.76,38.0
2026-09-06 10:13:35,96,3164,77.2,14.31,72.8
2026-09-06 10:13:36,50,1953,83.0,13.23,91.2
2026-09-06 10:13:37,61,810,89.3,14.33,63.0
2026-09-06 10:13:38,65,2614,89.7,14.34,82.8
2026-09-06 10:13:39,16,2438,84.4,14.25,20.2
2026-09-06 10:13:40,30,2173,76.3,14.34,58.7
2026-09-06 10:13:41,117,1886,93.3,13.28,25.5
2026-09-06 10:13:42,107,1301,81.4,14.01,28.6
2026-09-06 10:13:43,37,1182,76.5,13.72,84.1
2026-09-06 10:13:44,80,1813,76.2,13.35,88.0
2026-09-06 10:13:45,84,2325,80.7,14.2,78.1
2026-09-06 10:13:46,48,1623,93.4,13.52,81.6
2026-09-06 10:13:47,24,3015,76.2,13.79,98.1
2026-09-06 10:13:48,2,1835,79.1,14.03,1.0
2026-09-06 10:13:49,10,2698,88.9,14.22,13.8
2026-09-06 10:13:50,81,3153,94.5,13.2,41.2
2026-09-06 10:13:51,83,1653,91.6,13.54,61.9
2026-09-06 10:13:52,20,2855,83.4,14.13,40.5
2026-09-06 10:13:53,12,1123,94.1,14.17,90.7
2026-09-06 10:13:54,98,2217,79.2,14.37,54.0
2026-09-06 10:13:55,82,2260,92.8,13.46,40.8
2026-09-06 10:13:56,63,1939,81.8,13.54,68.4
2026-09-06 10:13:57,18,1323,86.6,14.12,86.0
2026-09-06 10:13:58,116,3084,77.7,13.65,67.0
2026-09-06 10:13:59,7,2659,81.6,14.05,23.3
2026-09-06 10:14:00,21,2671,78.2,14.04,52.2
2026-09-06 10:14:01,92,2529,88.6,14.38,79.7
2026-09-06 10:14:02,89,2382,82.4,13.73,23.2
2026-09-06 10:14:03,63,1527,83.5,13.44,62.3
2026-09-06 10:14:04,110,929,92.4,14.01,6.7
2026-09-06 10:14:05,17,2380,82.4,13.86,48.6
2026-09-06 10:14:06,97,1879,92.3,13.44,90.6
2026-09-06 10:14:07,69,2777,81.5,13.27,15.2
2026-09-06 10:14:08,39,3479,82.4,13.34,32.2
2026-09-06 10:14:09,20,2513,81.2,13.52,90.4
2026-09-06 10:14:10,55,3019,78.2,14.36,84.0
2026-09-06 10:14:11,57,1110,88.8,13.25,79.2
2026-09-06 10:14:12,88,953,91.8,13.77,87.7
2026-09-06 10:14:13,93,1023,82.7,14.26,97.4
2026-09-06 10:14:14,63,2635,76.0,14.09,35.5
2026-09-06 10:14:15,95,1305,76.4,14.12,61.7
2026-09-06 10:14:16,73,3217,76.1,13.93,4.3
2026-09-06 10:14:17,118,1694,75.3,13.91,76.0
2026-09-06 10:14:18,83,2042,76.4,14.09,52.7
2026-09-06 10:14:19,50,1807,82.7,14.36,72.0
2026-09-06 10:14:20,120,843,86.5,14.35,61.9
2026-09-06 10:14:21,6,3213,89.1,13.51,47.1
2026-09-06 10:14:22,47,3188,79.7,14.08,70.2
2026-09-06 10:14:23,79,1347,93.3,13.21,24.6
2026-09-06 10:14:24,106,963,79.5,14.24,28.0
2026-09-06 10:14:25,58,2965,94.1,13.67,16.4
2026-09-06 10:14:26,68,3213,86.0,14.27,8.6
2026-09-06 10:14:27,97,1821,75.7,13.81,26.7
2026-09-06 10:14:28,5,1193,86.1,13.61,38.4
2026-09-06 10:14:29,28,1731,81.9,13.35,0.7
2026-09-06 10:14:30,25,2555,75.9,14.24,1.9
2026-09-06 10:14:31,35,3423,84.7,13.27,73.4
2026-09-06 10:14:32,13,1134,91.9,14.12,39.9
2026-09-06 10:14:33,23,3154,84.7,13.63,63.1
2026-09-06 10:14:34,97,2916,87.6,13.71,36.8
2026-09-06 10:14:35,86,2412,76.7,13.75,56.9
2026-09-06 10:14:36,95,2775,80.1,14.25,64.0
2026-09-06 10:14:37,110,2114,94.8,13.57,24.0
2026-09-06 10:14:38,3,1861,86.0,13.27,96.5
2026-09-06 10:14:39,91,2506,75.5,14.26,38.7
2026-09-06 10:14:40,112,1833,89.8,14.01,68.4
2026-09-06 10:14:41,10,2503,84.2,13.24,98.7
2026-09-06 10:14:42,96,2895,93.8,13.4,37.7
2026-09-06 10:14:43,10,932,78.8,13.79,92.5
2026-09-06 10:14:44,10,2548,76.8,13.79,75.0
2026-09-06 10:14:45,36,3163,80.4,14.28,17.1
2026-09-06 10:14:46,120,2760,91.7,13.75,71.7
2026-09-06 10:14:47,104,2434,86.6,13.46,40.3
2026-09-06 10:14:48,22,2529,88.7,13.42,19.0
2026-09-06 10:14:49,47,1530,85.8,13.33,22.2
2026-09-06 10:14:50,30,1009,90.9,14.4,72.9
2026-09-06 10:14:51,10,2646,82.7,13.21,43.2
2026-09-06 10:14:52,9,1689,76.2,13.62,58.2
2026-09-06 10:14:53,87,3131,83.0,14.36,53.8
2026-09-06 10:14:54,37,2023,88.9,13.37,50.5
2026-09-06 10:14:55,43,2782,90.5,13.75,1.5
2026-09-06 10:14:56,103,2323,75.3,14.11,95.5
2026-09-06 10:14:57,106,3100,88.5,13.87,4.1
2026-09-06 10:14:58,9,1897,88.6,13.45,93.9
2026-09-06 10:14:59,45,2002,93.1,13.53,29.7
2026-09-06 10:15:00,71,1415,78.5,13.31,83.1
2026-09-06 10:15:01,32,2648,84.5,13.79,80.9
2026-09-06 10:15:02,35,3393,90.2,13.46,92.7
2026-09-06 10:15:03,19,2386,78.2,14.28,87.7
2026-09-06 10:15:04,67,2934,91.9,13.21,82.5
2026-09-06 10:15:05,29,2758,86.8,13.93,15.6
2026-09-06 10:15:06,100,3013,94.2,13.86,91.2
2026-09-06 10:15:07,53,2617,79.6,14.29,45.2
2026-09-06 10:15:08,106,1026,82.5,14.14,53.9
2026-09-06 10:15:09,87,2489,94.0,13.5,37.3
2026-09-06 10:15:10,79,3134,82.6,13.34,59.3
2026-09-06 10:15:11,103,2386,87.0,13.31,48.7
2026-09-06 10:15:12,111,1762,76.8,13.75,88.8
2026-09-06 10:15:13,52,2235,92.0,13.51,48.8
2026-09-06 10:15:14,28,2713,85.5,13.7,62.4
2026-09-06 10:15:15,10,2907,92.5,13.42,59.9
2026-09-06 10:15:16,62,1376,85.1,13.26,70.2
2026-09-06 10:15:17,38,2656,89.8,13.8,10.2
2026-09-06 10:15:18,14,3324,90.4,13.53,38.6
2026-09-06 10:15:19,32,2052,84.1,14.15,71.1
2026-09-06 10:15:20,56,1602,87.3,13.7,50.5
2026-09-06 10:15:21,10,1730,94.7,13.92,74.0
2026-09-06 10:15:22,100,1027,90.2,13.93,21.3
2026-09-06 10:15:23,60,3112,95.0,13.95,37.6
2026-09-06 10:15:24,85,1986,87.5,14.2,4.9
2026-09-06 10:15:25,7,1914,89.2,13.32,24.6
2026-09-06 10:15:26,73,2633,92.5,14.08,82.4
2026-09-06 10:15:27,7,2901,82.3,14.19,69.1
2026-09-06 10:15:28,103,2075,94.1,13.96,69.7
2026-09-06 10:15:29,110,870,89.2,14.28,18.3
2026-09-06 10:15:30,112,1264,93.2,14.18,30.4
